id;jobid;campaignid;storeid;storeinstanceid;customerid;phonenumber;scheduledat;sendat;status;message;response;createdat;createdby;updatedat;updatedby
3814;3814;1256;4ZUDLX5K2Q;YPHY2ZYC;376;5.541.926.103.619,00;2025-03-21 15:59:00;;1970-01-01 00:00:00.000000004;Quae veritatis ducimus eveniet voluptas unde eveniet illo iste amet quam.;Não informado;2025-03-21 14:41:00;Não informado;2025-03-22 16:37:00;Não informado
3799;3799;576;8P0EI1U0EP;7APUPXS2;466;5.581.959.737.980,00;2025-03-21 16:14:00;Não informado;1970-01-01 00:00:00.000000001;Voluptatibus quo quibusdam atque repellendus fugiat cum cum eveniet incidunt modi atque harum architecto.;Não informado;2025-03-21 06:44:00;Não informado;2025-03-21 20:31:00;Não informado
2618;2618;948;LEQJ7M31LT;OBF8OE09;822;5.551.919.786.060,00;2025-03-21 17:06:00;;1970-01-01 00:00:00.000000003;Est nihil velit soluta nostrum veniam asperiores assumenda maiores officia cum sequi impedit debitis.;Não informado;2025-03-21 04:26:00;Não informado;2025-03-22 13:32:00;Não informado
196;196;1893;94CKUKEM7V;VOWMW18W;472;5.521.940.385.716,00;2025-03-21 17:28:00;Não informado;1970-01-01 00:00:00.000000001;Porro voluptatum reprehenderit officia rerum delectus atque.;Deleniti tenetur animi totam quidem dolores tenetur voluptatum rem inventore.;2025-03-20 23:51:00;Não informado;2025-03-21 00:10:00;Não informado
1699;1699;21;X3UQ648JFL;TLPT013Q;767;5.551.932.332.908,00;2025-03-21 19:04:00;;1970-01-01 00:00:00.000000002;Quibusdam fuga quibusdam debitis odio fuga autem sint modi incidunt.;Não informado;2025-03-21 11:07:00;Não informado;2025-03-22 10:59:00;Não informado
3850;3850;160;JFLWHDD437;JGJV9J3M;664;5.541.977.770.956,00;2025-03-21 19:54:00;;1970-01-01 00:00:00.000000002;Temporibus voluptatem nostrum aspernatur harum assumenda enim facere.;Não informado;2025-03-21 00:10:00;Não informado;2025-03-22 07:22:00;Não informado
1066;1066;1303;S99QMDRA50;BOFOSBPR;359;5.541.931.966.966,00;2025-03-21 22:11:00;;1970-01-01 00:00:00.000000004;Ipsum beatae fugiat rem dolorem porro quia.;Aut officia consequuntur quia fuga harum at consectetur id tenetur.;2025-03-21 03:40:00;Não informado;2025-03-22 07:55:00;Não informado
2505;2505;1682;ASRQ5Q6HNN;FDJZK5VU;15;5.571.988.839.768,00;2025-03-21 23:19:00;;1970-01-01 00:00:00.000000002;Illum impedit explicabo consectetur quibusdam nihil ipsa repellat omnis.;Não informado;2025-03-21 03:33:00;Não informado;2025-03-21 11:25:00;Não informado
2661;2661;702;9D39L9B0PH;4PKOBK4X;627;5.531.964.227.576,00;2025-03-21 23:54:00;;1970-01-01 00:00:00.000000005;Dolorum eaque fugiat ipsum eligendi quidem tempore dolor vitae quae doloremque ipsum quam vel nulla.;Não informado;2025-03-21 20:46:00;Não informado;2025-03-22 10:23:00;Não informado
3439;3439;1659;GTJ7ZUZT5U;FOJZXHBN;673;5.561.953.026.098,00;2025-03-22 00:31:00;;1970-01-01 00:00:00.000000004;Natus repudiandae aliquid tenetur magnam sint sit possimus debitis quod ducimus repellendus distinctio.;Labore omnis commodi magnam dolore corporis earum quisquam.;2025-03-21 04:37:00;Não informado;2025-03-21 23:06:00;Não informado
3636;3636;1680;WLO00KM9WF;WK1S38XL;509;5.541.934.256.811,00;2025-03-22 03:57:00;;1970-01-01 00:00:00.000000002;Ipsam quasi perferendis saepe recusandae voluptatibus ipsam consequatur adipisci provident error non repudiandae quas minus saepe.;Não informado;2025-03-21 21:04:00;Não informado;2025-03-22 22:13:00;Não informado
682;682;1838;QWA5FT0SN5;IXRBPOYH;606;5.561.999.739.415,00;2025-03-22 05:24:00;;1970-01-01 00:00:00.000000002;Inventore at excepturi odio iure animi expedita error facere a suscipit.;Não informado;2025-03-22 01:50:00;Não informado;2025-03-22 16:19:00;Não informado
1925;1925;178;5PRNUTKS7E;M739LJUM;161;5.581.961.320.096,00;2025-03-22 06:23:00;Não informado;1970-01-01 00:00:00.000000006;Quisquam ipsum dolores minus accusantium illo dolore voluptates porro aliquam optio eum dicta odit labore.;Não informado;2025-03-22 04:54:00;Não informado;2025-03-22 15:44:00;Não informado
1833;1833;958;8PZN4RRL50;C9NFPRA5;283;5.551.944.019.284,00;2025-03-22 07:25:00;;1970-01-01 00:00:00.000000005;Ut repudiandae voluptate repellendus possimus nihil hic repudiandae id autem fuga possimus.;Não informado;2025-03-21 18:34:00;Não informado;2025-03-22 06:28:00;Não informado
1518;1518;61;COPAZJANKD;SSBXT76B;83;5.551.900.965.978,00;2025-03-22 08:13:00;;1970-01-01 00:00:00.000000003;Voluptatem quasi nihil beatae illo earum culpa tenetur aliquam nesciunt doloribus.;Não informado;2025-03-22 04:56:00;Não informado;2025-03-22 20:09:00;Não informado
1731;1731;1445;VG7KEMBP1Q;4OMGFFGT;193;5.511.983.989.144,00;2025-03-22 08:19:00;Não informado;1970-01-01 00:00:00.000000001;Odit maxime qui eaque nobis est excepturi reiciendis ad optio.;Não informado;2025-03-21 12:25:00;Não informado;2025-03-22 03:03:00;Não informado
2123;2123;508;LHWVG3ILD8;65Y2EF49;873;5.551.931.257.990,00;2025-03-22 12:07:00;;1970-01-01 00:00:00.000000005;Possimus totam blanditiis aliquid accusamus sunt ullam possimus placeat sapiente.;Não informado;2025-03-21 14:36:00;Não informado;2025-03-22 16:39:00;Não informado
1346;1346;1635;NBWBZ0UEMS;KAHDXGHV;425;5.531.981.420.752,00;2025-03-22 14:27:00;;1970-01-01 00:00:00.000000003;Necessitatibus aperiam adipisci enim nisi aperiam minima sed occaecati totam fuga fugiat voluptate.;Doloribus quam iure non consectetur quae.;2025-03-21 21:23:00;Não informado;2025-03-23 04:48:00;Não informado
2495;2495;824;RTNJMY55JX;LDWG7T62;364;5.541.901.285.453,00;2025-03-22 15:31:00;;1970-01-01 00:00:00.000000002;Quibusdam sed ut quidem expedita accusamus ad unde fugit.;Não informado;2025-03-22 03:23:00;Não informado;2025-03-22 09:57:00;Não informado
402;402;1436;BVIHQNE3AL;9UB1ZTPS;919;5.541.911.560.358,00;2025-03-22 17:16:00;Não informado;1970-01-01 00:00:00.000000006;Debitis exercitationem voluptate rerum dignissimos hic dignissimos in nesciunt quibusdam itaque ab eaque velit ducimus.;Accusantium dignissimos dolores aliquam repellendus cum ipsa.;2025-03-21 17:46:00;Não informado;2025-03-22 21:07:00;Não informado
1355;1355;6;BROIXP374D;TNWVHFEP;350;5.561.968.780.708,00;2025-03-22 18:12:00;;1970-01-01 00:00:00.000000004;Corporis quos minus officiis officiis exercitationem nisi ratione mollitia explicabo voluptatibus excepturi non voluptate expedita quasi.;Não informado;2025-03-22 14:49:00;Não informado;2025-03-22 22:22:00;Não informado
1830;1830;1015;EQ0DNFXG8M;QS56SZK3;379;5.571.973.163.053,00;2025-03-22 19:50:00;;1970-01-01 00:00:00.000000002;Beatae voluptates accusantium necessitatibus sed facere vitae illo et ipsum quae aliquam commodi.;Não informado;2025-03-22 13:43:00;Não informado;2025-03-22 19:55:00;Não informado
231;231;1621;S2UE57A5W4;NCKGUL0B;697;5.571.987.106.547,00;2025-03-23 01:46:00;;1970-01-01 00:00:00.000000002;Labore esse labore exercitationem officia quisquam veritatis cupiditate nesciunt cum beatae eveniet.;Não informado;2025-03-22 16:20:00;Não informado;2025-03-22 17:40:00;Não informado
638;638;1145;5EVAJGY9F7;S0QI9ESN;535;5.531.933.408.190,00;2025-03-23 01:57:00;;1970-01-01 00:00:00.000000004;Assumenda vitae natus architecto dolorum excepturi dolorum neque eveniet quaerat.;Não informado;2025-03-22 04:21:00;Não informado;2025-03-23 08:44:00;Não informado
2088;2088;192;HL2LQ446JJ;QTINLA75;312;5.581.922.683.911,00;2025-03-23 03:26:00;Não informado;1970-01-01 00:00:00.000000006;Culpa itaque sequi delectus sed rem vitae labore beatae perferendis optio.;Não informado;2025-03-22 13:04:00;Não informado;2025-03-22 13:51:00;Não informado
1909;1909;415;GXY8J7MLG8;U6LIZH2M;475;5.531.968.239.072,00;2025-03-23 04:03:00;;1970-01-01 00:00:00.000000004;Pariatur quae maxime vitae debitis rerum quisquam iure voluptatem repudiandae excepturi ipsa.;Não informado;2025-03-22 19:00:00;Não informado;2025-03-23 20:00:00;Não informado
1708;1708;1399;KQJAE3GP62;JK2YS65Z;436;5.521.998.438.589,00;2025-03-23 06:53:00;;1970-01-01 00:00:00.000000005;Quas ducimus repellat magni culpa accusamus rerum optio voluptatum culpa aliquid.;Não informado;2025-03-22 12:43:00;Não informado;2025-03-23 08:24:00;Não informado
1955;1955;1051;024DCC078L;DF86Q5RC;155;5.561.946.619.835,00;2025-03-23 09:23:00;;1970-01-01 00:00:00.000000004;Quasi eum hic ipsam illo magnam esse explicabo.;Não informado;2025-03-22 15:29:00;Não informado;2025-03-23 19:54:00;Não informado
1933;1933;1501;9OR8GXR5RM;0H6DYZCK;706;5.531.908.251.623,00;2025-03-23 10:21:00;;1970-01-01 00:00:00.000000003;Cupiditate distinctio esse corporis eius exercitationem expedita.;Não informado;2025-03-22 13:50:00;Não informado;2025-03-22 18:41:00;Não informado
4924;4924;186;61P5ERQQON;SZ9QT893;396;5.551.921.624.356,00;2025-03-23 11:32:00;;1970-01-01 00:00:00.000000002;Quos nam numquam aperiam aspernatur tempore temporibus dolores debitis a ratione.;Não informado;2025-03-23 07:55:00;Não informado;2025-03-24 03:17:00;Não informado
3806;3806;616;K6NX8YYNB2;QL5Y7VFY;706;5.531.908.251.623,00;2025-03-23 12:11:00;;1970-01-01 00:00:00.000000004;Vel asperiores consectetur unde ullam officia sint optio illo itaque sint rem quasi accusamus architecto expedita.;Não informado;2025-03-22 13:59:00;Não informado;2025-03-22 20:24:00;Não informado
4452;4452;1611;88S4ACBFL5;MZOWYW0Z;581;5.541.946.110.579,00;2025-03-23 13:24:00;Não informado;1970-01-01 00:00:00.000000001;Ad doloribus odit illo cumque libero tempore error distinctio occaecati cum quibusdam ab.;Não informado;2025-03-23 03:58:00;Não informado;2025-03-24 06:56:00;Não informado
3472;3472;63;RW99MUB9QB;75WXJ5S9;460;5.584.959.317.273,00;2025-03-23 19:07:00;;1970-01-01 00:00:00.000000004;Veniam ducimus odit perspiciatis quidem aut facere doloribus excepturi id totam fugit.;Não informado;2025-03-23 09:09:00;Não informado;2025-03-24 05:51:00;Não informado
2200;2200;1205;Q9ESRBX1H3;HL4CHV48;26;5.561.996.770.261,00;2025-03-23 22:05:00;;1970-01-01 00:00:00.000000004;Facilis ullam quaerat quisquam architecto quia voluptates minima delectus.;Não informado;2025-03-23 03:35:00;Não informado;2025-03-24 04:10:00;Não informado
320;320;1202;9RT39BO8YF;AIGOVN9H;495;5.571.963.533.257,00;2025-03-23 22:46:00;;1970-01-01 00:00:00.000000005;Ipsam velit saepe expedita sapiente saepe sequi.;Não informado;2025-03-23 18:17:00;Não informado;2025-03-24 23:49:00;Não informado
989;989;115;XHD71T06AH;WGR5COOC;81;5.531.940.424.252,00;2025-03-23 23:05:00;;1970-01-01 00:00:00.000000002;Vel ab ipsa aut voluptate porro fugit libero.;Não informado;2025-03-23 03:58:00;Não informado;2025-03-23 15:31:00;Não informado
2327;2327;1165;6SJ6H25B1O;ONVHBQMD;432;5.584.922.327.705,00;2025-03-23 23:25:00;;1970-01-01 00:00:00.000000005;Itaque odit doloremque mollitia praesentium tempora cum vero amet sint.;Nisi quaerat est minus ab.;2025-03-23 20:04:00;Não informado;2025-03-25 00:34:00;Não informado
2944;2944;519;HALGVFBMH5;9PAXOVED;396;5.551.921.624.356,00;2025-03-24 00:13:00;;1970-01-01 00:00:00.000000004;Ipsam nesciunt eveniet cumque eius ea occaecati voluptatum pariatur incidunt molestiae totam repudiandae cum.;Não informado;2025-03-23 22:19:00;Não informado;2025-03-24 23:45:00;Não informado
4792;4792;943;YF16QU06AB;ZTIP6T1J;286;5.571.955.604.494,00;2025-03-24 00:17:00;Não informado;1970-01-01 00:00:00.000000006;Nesciunt dolore doloremque dolorum laborum ab similique sed commodi explicabo atque explicabo.;Quam dolor possimus enim suscipit doloremque qui pariatur dolores.;2025-03-23 10:44:00;Não informado;2025-03-24 01:18:00;Não informado
1061;1061;1489;Z2YKULNWYW;Z1EL4BQV;253;5.551.942.025.647,00;2025-03-24 00:22:00;;1970-01-01 00:00:00.000000002;Ipsa commodi qui qui tempore consequatur asperiores quas blanditiis.;Não informado;2025-03-23 22:36:00;Não informado;2025-03-24 14:22:00;Não informado
394;394;308;Y95YC6X1T0;ETZQLLND;434;5.561.962.210.358,00;2025-03-24 08:12:00;Não informado;1970-01-01 00:00:00.000000006;Unde eveniet tempore facilis quaerat cupiditate facere debitis quae tempora vero ipsum molestiae inventore.;Id a ipsam quaerat necessitatibus.;2025-03-23 23:34:00;Não informado;2025-03-25 07:31:00;Não informado
4079;4079;1978;RX5397ORP8;QA5LDF6F;822;5.551.919.786.060,00;2025-03-24 13:28:00;;1970-01-01 00:00:00.000000003;Incidunt saepe temporibus expedita doloribus sequi maxime odit.;Não informado;2025-03-24 10:58:00;Não informado;2025-03-25 03:15:00;Não informado
4932;4932;1854;T6VXOYHKY3;6OM2IM23;553;5.541.961.093.682,00;2025-03-24 14:04:00;;1970-01-01 00:00:00.000000002;Enim doloribus quisquam nemo nemo molestias voluptates cum iste consequuntur nesciunt vitae libero.;Não informado;2025-03-23 23:20:00;Não informado;2025-03-25 06:55:00;Não informado
3731;3731;1914;4PNXD7RBDD;MCYR1YWY;616;5.521.923.982.563,00;2025-03-24 17:06:00;;1970-01-01 00:00:00.000000005;Quae similique incidunt asperiores suscipit placeat deserunt cupiditate fugit ab.;Não informado;2025-03-23 21:01:00;Não informado;2025-03-24 15:23:00;Não informado
190;190;1633;ZONQAH5JNY;8K5K6VVQ;93;5.541.987.746.701,00;2025-03-24 17:42:00;;1970-01-01 00:00:00.000000004;Expedita ducimus hic cumque nemo alias cumque repellat officiis tenetur praesentium et non incidunt.;Não informado;2025-03-24 13:28:00;Não informado;2025-03-25 17:39:00;Não informado
1610;1610;1620;UE0KUMOUWC;0WWQD4N2;650;5.511.949.086.469,00;2025-03-24 21:30:00;;1970-01-01 00:00:00.000000002;Non laborum non voluptatum sed delectus necessitatibus recusandae suscipit iste eius iusto.;Não informado;2025-03-24 10:37:00;Não informado;2025-03-25 13:47:00;Não informado
3259;3259;730;NX5KAR6NDN;1WDXDY58;931;5.521.931.504.310,00;2025-03-24 23:01:00;Não informado;1970-01-01 00:00:00.000000001;Placeat quos eum cupiditate incidunt ipsam dolor facilis dolorem dicta suscipit excepturi similique quos necessitatibus.;Sunt inventore sunt dicta quod dolorum qui.;2025-03-24 04:04:00;Não informado;2025-03-25 09:53:00;Não informado
4157;4157;1998;RGKRKANGUN;7K8RA5S0;565;5.521.929.392.101,00;2025-03-25 00:17:00;;1970-01-01 00:00:00.000000004;Beatae perferendis totam accusantium maxime eveniet consequatur dignissimos sit odio.;Não informado;2025-03-24 05:22:00;Não informado;2025-03-24 19:30:00;Não informado
4977;4977;1700;67UT5IDDF1;N5D8SA9Q;23;5.571.950.427.369,00;2025-03-25 01:11:00;;1970-01-01 00:00:00.000000002;Quis unde libero tenetur soluta maiores eos aliquam culpa eius.;Beatae eligendi id natus doloremque accusamus deleniti.;2025-03-24 09:11:00;Não informado;2025-03-25 15:37:00;Não informado
1439;1439;946;4CR6EKQ1ND;V86F1H7G;590;5.511.987.089.776,00;2025-03-25 02:46:00;;1970-01-01 00:00:00.000000004;Doloribus architecto voluptate natus voluptatem et adipisci deserunt debitis modi error.;Ipsa tempore dolores magnam eos soluta.;2025-03-24 07:56:00;Não informado;2025-03-24 15:04:00;Não informado
2376;2376;1722;OIVYB3SULK;WWSH2C2X;967;5.511.950.157.162,00;2025-03-25 02:48:00;;1970-01-01 00:00:00.000000004;Voluptas officia soluta provident a itaque ducimus sed deserunt distinctio doloribus corporis consectetur fuga ab doloremque.;Não informado;2025-03-24 13:58:00;Não informado;2025-03-25 04:51:00;Não informado
961;961;1167;VQAA1J5CRL;FDOB10P0;715;5.561.956.806.844,00;2025-03-25 03:44:00;;1970-01-01 00:00:00.000000005;Maiores optio nisi ratione illo ipsam numquam unde quaerat.;Omnis hic commodi nulla similique quam perspiciatis maiores accusamus iste.;2025-03-24 06:51:00;Não informado;2025-03-24 15:47:00;Não informado
3765;3765;1149;2JBS2UZ3UR;1OCSSB8Z;516;5.531.975.851.926,00;2025-03-25 04:41:00;Não informado;1970-01-01 00:00:00.000000006;Quisquam provident eveniet minima molestias dignissimos enim atque soluta.;Não informado;2025-03-25 04:32:00;Não informado;2025-03-26 00:36:00;Não informado
192;192;1716;XXKYGBND1X;YO3XB3PN;795;5.581.920.457.275,00;2025-03-25 05:39:00;;1970-01-01 00:00:00.000000005;Quibusdam ullam quidem esse architecto doloremque laudantium suscipit commodi possimus.;Não informado;2025-03-25 01:25:00;Não informado;2025-03-25 22:44:00;Não informado
4883;4883;1525;W1JXLK4V6F;11HIZ1MC;272;5.551.986.824.230,00;2025-03-25 06:54:00;;1970-01-01 00:00:00.000000002;Asperiores mollitia laborum odit mollitia soluta nesciunt aliquam doloribus vitae porro.;Não informado;2025-03-24 18:04:00;Não informado;2025-03-25 12:21:00;Não informado
1927;1927;1974;V4KC9Q8FXB;5Y5AYGGR;371;5.541.985.864.082,00;2025-03-25 09:13:00;;1970-01-01 00:00:00.000000004;Dolorem voluptates dolorum veritatis neque est magni soluta.;Não informado;2025-03-24 23:33:00;Não informado;2025-03-26 05:03:00;Não informado
304;304;1550;S189UBFEYA;VZJITORT;278;5.531.918.333.493,00;2025-03-25 11:24:00;Não informado;1970-01-01 00:00:00.000000006;Quia maiores sapiente dolorum velit possimus amet quidem veritatis consequuntur.;Não informado;2025-03-25 05:33:00;Não informado;2025-03-25 16:06:00;Não informado
3513;3513;1124;M34QGL4453;KZAK0L4X;65;5.581.987.001.658,00;2025-03-25 14:43:00;;1970-01-01 00:00:00.000000003;Sit ex sequi esse adipisci totam hic eaque fugiat rerum odit sed amet.;Não informado;2025-03-25 08:47:00;Não informado;2025-03-25 20:02:00;Não informado
876;876;318;8LXX2AKUMH;HL32XRLQ;497;5.521.947.388.308,00;2025-03-25 15:02:00;;1970-01-01 00:00:00.000000005;Mollitia aut vitae culpa fugiat dolor amet eligendi blanditiis nam consequuntur.;Não informado;2025-03-24 22:28:00;Não informado;2025-03-25 12:29:00;Não informado
4817;4817;1078;G0GV6091HT;WAEUMDFF;452;5.521.937.568.445,00;2025-03-26 01:52:00;;1970-01-01 00:00:00.000000005;Incidunt rem aut ut reiciendis nisi non provident consectetur dicta ab consectetur quia accusantium officiis expedita.;Não informado;2025-03-25 06:32:00;Não informado;2025-03-26 11:44:00;Não informado
506;506;1891;YFIIFFAJX3;9OWD8GDL;348;5.561.981.096.709,00;2025-03-26 03:14:00;;1970-01-01 00:00:00.000000005;Qui explicabo quis unde magnam totam architecto dolor doloribus ipsa.;Esse voluptatem quaerat fugit similique accusantium alias.;2025-03-25 13:33:00;Não informado;2025-03-26 08:33:00;Não informado
2137;2137;1302;BMW9485IDM;SDKF73O8;301;5.511.945.819.256,00;2025-03-26 03:57:00;Não informado;1970-01-01 00:00:00.000000006;In ipsam nobis cum qui eum ipsa perferendis velit neque.;Deserunt ipsum provident saepe explicabo repellendus cumque esse illum ipsa quas.;2025-03-26 03:40:00;Não informado;2025-03-27 09:19:00;Não informado
4973;4973;1661;1QX82SMJ7Z;2AE3O7DS;330;5.531.957.638.037,00;2025-03-26 05:18:00;;1970-01-01 00:00:00.000000003;Officia perspiciatis quibusdam molestiae et similique architecto eos sunt.;Não informado;2025-03-25 18:45:00;Não informado;2025-03-26 22:52:00;Não informado
1857;1857;9;U1J3QKNVSG;S7AGNAOA;533;5.584.920.829.097,00;2025-03-26 05:47:00;;1970-01-01 00:00:00.000000004;Itaque odio eos reprehenderit enim eligendi totam iusto explicabo suscipit.;Não informado;2025-03-26 02:22:00;Não informado;2025-03-26 13:03:00;Não informado
1368;1368;1215;3PUFHFIYWQ;S9H0XU3V;741;5.551.967.572.715,00;2025-03-26 09:05:00;Não informado;1970-01-01 00:00:00.000000006;Soluta praesentium tempore qui pariatur dolorem itaque doloremque magni accusamus laboriosam ullam maxime.;Não informado;2025-03-25 14:02:00;Não informado;2025-03-26 10:32:00;Não informado
1444;1444;658;S3QERX5DOL;43X4ELFM;680;5.584.998.042.732,00;2025-03-26 09:12:00;Não informado;1970-01-01 00:00:00.000000001;Provident dolorum quo amet cupiditate laborum non consequatur occaecati dolorem alias deleniti qui.;Não informado;2025-03-25 10:59:00;Não informado;2025-03-26 09:10:00;Não informado
